symbol,rebalance_date,weight
AAPL,2012-03-31,0.02
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-04-30,0.019999999999999997
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
MO,2012-05-31,0.017132701677895146
MO,2012-05-31,0.017132701677895146
MO,2012-05-31,0.017132701677895146
MO,2012-05-31,0.017132701677895146
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
CVS,2012-05-31,0.01814781907302027
CVS,2012-05-31,0.01814781907302027
CVS,2012-05-31,0.01814781907302027
CVS,2012-05-31,0.01814781907302027
GPS,2012-05-31,0.019212305754574853
GPS,2012-05-31,0.019212305754574853
GPS,2012-05-31,0.019212305754574853
GPS,2012-05-31,0.019212305754574853
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
CTAS,2012-05-31,0.01774504027478627
CTAS,2012-05-31,0.01774504027478627
CTAS,2012-05-31,0.01774504027478627
CTAS,2012-05-31,0.01774504027478627
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
AAPL,2012-05-31,0.021150133183536025
D,2012-05-31,0.017122135502870596
D,2012-05-31,0.017122135502870596
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
MO,2012-06-30,0.02
MO,2012-06-30,0.02
MO,2012-06-30,0.02
MO,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-06-30,0.02
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-07-31,0.020000000000000004
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
DUK,2012-08-31,0.019374222553469406
DUK,2012-08-31,0.019374222553469406
DUK,2012-08-31,0.019374222553469406
DUK,2012-08-31,0.019374222553469406
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
AAPL,2012-08-31,0.02024335789587301
DUK,2012-08-31,0.019374222553469406
DUK,2012-08-31,0.019374222553469406
DUK,2012-08-31,0.019374222553469406
DUK,2012-08-31,0.019374222553469406
DUK,2012-08-31,0.019374222553469406
DUK,2012-08-31,0.019374222553469406
DUK,2012-08-31,0.019374222553469406
DUK,2012-08-31,0.019374222553469406
DUK,2012-08-31,0.019374222553469406
DUK,2012-08-31,0.019374222553469406
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
DUK,2012-09-30,0.02
DUK,2012-09-30,0.02
DUK,2012-09-30,0.02
DUK,2012-09-30,0.02
DUK,2012-09-30,0.02
DUK,2012-09-30,0.02
DUK,2012-09-30,0.02
DUK,2012-09-30,0.02
DUK,2012-09-30,0.02
DUK,2012-09-30,0.02
DUK,2012-09-30,0.02
DUK,2012-09-30,0.02
DUK,2012-09-30,0.02
DUK,2012-09-30,0.02
DUK,2012-09-30,0.02
DUK,2012-09-30,0.02
DUK,2012-09-30,0.02
DUK,2012-09-30,0.02
DUK,2012-09-30,0.02
DUK,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-09-30,0.02
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
GPS,2012-10-31,0.01893884608922512
GPS,2012-10-31,0.01893884608922512
GPS,2012-10-31,0.01893884608922512
GPS,2012-10-31,0.01893884608922512
DUK,2012-10-31,0.018285370348863263
DUK,2012-10-31,0.018285370348863263
DUK,2012-10-31,0.018285370348863263
DUK,2012-10-31,0.018285370348863263
DUK,2012-10-31,0.018285370348863263
DUK,2012-10-31,0.018285370348863263
DUK,2012-10-31,0.018285370348863263
DUK,2012-10-31,0.018285370348863263
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
DUK,2012-10-31,0.018285370348863263
DUK,2012-10-31,0.018285370348863263
DUK,2012-10-31,0.018285370348863263
DUK,2012-10-31,0.018285370348863263
AAPL,2012-10-31,0.020730005042845306
AAPL,2012-10-31,0.020730005042845306
DUK,2012-11-30,0.019116543072484563
DUK,2012-11-30,0.019116543072484563
DUK,2012-11-30,0.019116543072484563
DUK,2012-11-30,0.019116543072484563
MAT,2012-11-30,0.018709145791366563
MAT,2012-11-30,0.018709145791366563
MAT,2012-11-30,0.018709145791366563
MAT,2012-11-30,0.018709145791366563
ALK,2012-11-30,0.020124666952121596
ALK,2012-11-30,0.020124666952121596
ALK,2012-11-30,0.020124666952121596
ALK,2012-11-30,0.020124666952121596
MCO,2012-11-30,0.022136190352590672
MCO,2012-11-30,0.022136190352590672
MCO,2012-11-30,0.022136190352590672
MCO,2012-11-30,0.022136190352590672
MA,2012-11-30,0.019804773636784432
MA,2012-11-30,0.019804773636784432
MA,2012-11-30,0.019804773636784432
MA,2012-11-30,0.019804773636784432
HBI,2012-11-30,0.021282987056946055
HBI,2012-11-30,0.021282987056946055
HBI,2012-11-30,0.021282987056946055
HBI,2012-11-30,0.021282987056946055
HD,2012-11-30,0.020321891300296577
HD,2012-11-30,0.020321891300296577
HD,2012-11-30,0.020321891300296577
HD,2012-11-30,0.020321891300296577
STZ,2012-11-30,0.02144625781558251
STZ,2012-11-30,0.02144625781558251
STZ,2012-11-30,0.02144625781558251
STZ,2012-11-30,0.02144625781558251
MAC,2012-11-30,0.01831387172859281
MAC,2012-11-30,0.01831387172859281
MAC,2012-11-30,0.01831387172859281
MAC,2012-11-30,0.01831387172859281
MCK,2012-11-30,0.019770895972516148
MCK,2012-11-30,0.019770895972516148
MCK,2012-11-30,0.019770895972516148
MCK,2012-11-30,0.019770895972516148
GPC,2012-11-30,0.0191754690379081
GPC,2012-11-30,0.0191754690379081
GPC,2012-11-30,0.0191754690379081
GPC,2012-11-30,0.0191754690379081
AFL,2012-11-30,0.019930860938237132
AFL,2012-11-30,0.019930860938237132
AFL,2012-11-30,0.019930860938237132
AFL,2012-11-30,0.019930860938237132
V,2012-11-30,0.019732892689145673
V,2012-11-30,0.019732892689145673
MNST,2012-12-31,0.02420318324743508
MNST,2012-12-31,0.02420318324743508
MNST,2012-12-31,0.02420318324743508
MNST,2012-12-31,0.02420318324743508
DUK,2012-12-31,0.018747021275572564
DUK,2012-12-31,0.018747021275572564
DUK,2012-12-31,0.018747021275572564
DUK,2012-12-31,0.018747021275572564
CTSH,2012-12-31,0.019288142352414134
CTSH,2012-12-31,0.019288142352414134
CTSH,2012-12-31,0.019288142352414134
CTSH,2012-12-31,0.019288142352414134
MCO,2012-12-31,0.019812932457592296
MCO,2012-12-31,0.019812932457592296
MCO,2012-12-31,0.019812932457592296
MCO,2012-12-31,0.019812932457592296
GILD,2012-12-31,0.01918458899818638
GILD,2012-12-31,0.01918458899818638
GILD,2012-12-31,0.01918458899818638
GILD,2012-12-31,0.01918458899818638
C,2012-12-31,0.020872831291740963
C,2012-12-31,0.020872831291740963
C,2012-12-31,0.020872831291740963
C,2012-12-31,0.020872831291740963
WHR,2012-12-31,0.020028773164925504
WHR,2012-12-31,0.020028773164925504
WHR,2012-12-31,0.020028773164925504
WHR,2012-12-31,0.020028773164925504
LYB,2012-12-31,0.020418554850146448
LYB,2012-12-31,0.020418554850146448
LYB,2012-12-31,0.020418554850146448
LYB,2012-12-31,0.020418554850146448
R,2012-12-31,0.019582751578752024
R,2012-12-31,0.019582751578752024
R,2012-12-31,0.019582751578752024
R,2012-12-31,0.019582751578752024
CHRW,2012-12-31,0.01903534754105367
CHRW,2012-12-31,0.01903534754105367
CHRW,2012-12-31,0.01903534754105367
CHRW,2012-12-31,0.01903534754105367
ROK,2012-12-31,0.01879677629039826
ROK,2012-12-31,0.01879677629039826
ROK,2012-12-31,0.01879677629039826
ROK,2012-12-31,0.01879677629039826
CF,2012-12-31,0.02037719568811921
CF,2012-12-31,0.02037719568811921
CF,2012-12-31,0.02037719568811921
CF,2012-12-31,0.02037719568811921
LLY,2012-12-31,0.019303802527326948
LLY,2012-12-31,0.019303802527326948
URBN,2013-01-31,0.021043247575700072
URBN,2013-01-31,0.021043247575700072
URBN,2013-01-31,0.021043247575700072
URBN,2013-01-31,0.021043247575700072
TSN,2013-01-31,0.019819748167433014
TSN,2013-01-31,0.019819748167433014
TSN,2013-01-31,0.019819748167433014
TSN,2013-01-31,0.019819748167433014
MO,2013-01-31,0.01949668174737294
MO,2013-01-31,0.01949668174737294
MO,2013-01-31,0.01949668174737294
MO,2013-01-31,0.01949668174737294
XL,2013-01-31,0.019090419545602404
XL,2013-01-31,0.019090419545602404
XL,2013-01-31,0.019090419545602404
XL,2013-01-31,0.019090419545602404
UHS,2013-01-31,0.020955872479508468
UHS,2013-01-31,0.020955872479508468
UHS,2013-01-31,0.020955872479508468
UHS,2013-01-31,0.020955872479508468
WMT,2013-01-31,0.018540215318281737
WMT,2013-01-31,0.018540215318281737
WMT,2013-01-31,0.018540215318281737
WMT,2013-01-31,0.018540215318281737
UAL,2013-01-31,0.021342276585707188
UAL,2013-01-31,0.021342276585707188
UAL,2013-01-31,0.021342276585707188
UAL,2013-01-31,0.021342276585707188
DAL,2013-01-31,0.020703295371529682
DAL,2013-01-31,0.020703295371529682
DAL,2013-01-31,0.020703295371529682
DAL,2013-01-31,0.020703295371529682
XLNX,2013-01-31,0.019400999697561233
XLNX,2013-01-31,0.019400999697561233
XLNX,2013-01-31,0.019400999697561233
XLNX,2013-01-31,0.019400999697561233
C,2013-01-31,0.020098467597786114
C,2013-01-31,0.020098467597786114
C,2013-01-31,0.020098467597786114
C,2013-01-31,0.020098467597786114
AIG,2013-01-31,0.020090280882032983
AIG,2013-01-31,0.020090280882032983
AIG,2013-01-31,0.020090280882032983
AIG,2013-01-31,0.020090280882032983
WYNN,2013-01-31,0.0197270139242531
WYNN,2013-01-31,0.0197270139242531
WYNN,2013-01-31,0.0197270139242531
WYNN,2013-01-31,0.0197270139242531
UNM,2013-01-31,0.019382962214462125
UNM,2013-01-31,0.019382962214462125
MPC,2013-02-28,0.02071040528475576
MPC,2013-02-28,0.02071040528475576
MPC,2013-02-28,0.02071040528475576
MPC,2013-02-28,0.02071040528475576
DG,2013-02-28,0.019880788301795876
DG,2013-02-28,0.019880788301795876
DG,2013-02-28,0.019880788301795876
DG,2013-02-28,0.019880788301795876
NLSN,2013-02-28,0.019261742092147694
NLSN,2013-02-28,0.019261742092147694
NLSN,2013-02-28,0.019261742092147694
NLSN,2013-02-28,0.019261742092147694
RHT,2013-02-28,0.020253103975927094
RHT,2013-02-28,0.020253103975927094
RHT,2013-02-28,0.020253103975927094
RHT,2013-02-28,0.020253103975927094
C,2013-02-28,0.020198710146084594
C,2013-02-28,0.020198710146084594
C,2013-02-28,0.020198710146084594
C,2013-02-28,0.020198710146084594
DLPH,2013-02-28,0.020410212983226757
DLPH,2013-02-28,0.020410212983226757
DLPH,2013-02-28,0.020410212983226757
DLPH,2013-02-28,0.020410212983226757
MO,2013-02-28,0.01855386981201375
MO,2013-02-28,0.01855386981201375
MO,2013-02-28,0.01855386981201375
MO,2013-02-28,0.01855386981201375
HD,2013-02-28,0.02007394493508708
HD,2013-02-28,0.02007394493508708
HD,2013-02-28,0.02007394493508708
HD,2013-02-28,0.02007394493508708
DAL,2013-02-28,0.021069858382962714
DAL,2013-02-28,0.021069858382962714
DAL,2013-02-28,0.021069858382962714
DAL,2013-02-28,0.021069858382962714
SBUX,2013-02-28,0.019434913246904408
SBUX,2013-02-28,0.019434913246904408
SBUX,2013-02-28,0.019434913246904408
SBUX,2013-02-28,0.019434913246904408
DAL,2013-02-28,0.021069858382962714
DAL,2013-02-28,0.021069858382962714
DAL,2013-02-28,0.021069858382962714
DAL,2013-02-28,0.021069858382962714
HRB,2013-02-28,0.01986069786158581
HRB,2013-02-28,0.01986069786158581
HRB,2013-02-28,0.01986069786158581
HRB,2013-02-28,0.01986069786158581
HRL,2013-02-28,0.018443789189091456
HRL,2013-02-28,0.018443789189091456
TDG,2013-03-31,0.02
TDG,2013-03-31,0.02
TDG,2013-03-31,0.02
TDG,2013-03-31,0.02
KMI,2013-03-31,0.02
KMI,2013-03-31,0.02
KMI,2013-03-31,0.02
KMI,2013-03-31,0.02
TDG,2013-03-31,0.02
TDG,2013-03-31,0.02
TDG,2013-03-31,0.02
TDG,2013-03-31,0.02
KMI,2013-03-31,0.02
KMI,2013-03-31,0.02
KMI,2013-03-31,0.02
KMI,2013-03-31,0.02
ABBV,2013-03-31,0.02
ABBV,2013-03-31,0.02
ABBV,2013-03-31,0.02
ABBV,2013-03-31,0.02
NLSN,2013-03-31,0.02
NLSN,2013-03-31,0.02
NLSN,2013-03-31,0.02
NLSN,2013-03-31,0.02
ABBV,2013-03-31,0.02
ABBV,2013-03-31,0.02
ABBV,2013-03-31,0.02
ABBV,2013-03-31,0.02
HCA,2013-03-31,0.02
HCA,2013-03-31,0.02
HCA,2013-03-31,0.02
HCA,2013-03-31,0.02
KMI,2013-03-31,0.02
KMI,2013-03-31,0.02
KMI,2013-03-31,0.02
KMI,2013-03-31,0.02
C,2013-03-31,0.02
C,2013-03-31,0.02
C,2013-03-31,0.02
C,2013-03-31,0.02
KMI,2013-03-31,0.02
KMI,2013-03-31,0.02
KMI,2013-03-31,0.02
KMI,2013-03-31,0.02
DLPH,2013-03-31,0.02
DLPH,2013-03-31,0.02
DLPH,2013-03-31,0.02
DLPH,2013-03-31,0.02
HCA,2013-03-31,0.02
HCA,2013-03-31,0.02
ABBV,2013-04-30,0.0206160262027624
ABBV,2013-04-30,0.0206160262027624
ABBV,2013-04-30,0.0206160262027624
ABBV,2013-04-30,0.0206160262027624
AEP,2013-04-30,0.019022251534573098
AEP,2013-04-30,0.019022251534573098
AEP,2013-04-30,0.019022251534573098
AEP,2013-04-30,0.019022251534573098
ABC,2013-04-30,0.019856140651447356
ABC,2013-04-30,0.019856140651447356
ABC,2013-04-30,0.019856140651447356
ABC,2013-04-30,0.019856140651447356
BA,2013-04-30,0.01965169431731643
BA,2013-04-30,0.01965169431731643
BA,2013-04-30,0.01965169431731643
BA,2013-04-30,0.01965169431731643
AAPL,2013-04-30,0.02090997168533839
AAPL,2013-04-30,0.02090997168533839
AAPL,2013-04-30,0.02090997168533839
AAPL,2013-04-30,0.02090997168533839
AEE,2013-04-30,0.01924456054785063
AEE,2013-04-30,0.01924456054785063
AEE,2013-04-30,0.01924456054785063
AEE,2013-04-30,0.01924456054785063
ABT,2013-04-30,0.019605988998448058
ABT,2013-04-30,0.019605988998448058
ABT,2013-04-30,0.019605988998448058
ABT,2013-04-30,0.019605988998448058
C,2013-04-30,0.020222133595286025
C,2013-04-30,0.020222133595286025
C,2013-04-30,0.020222133595286025
C,2013-04-30,0.020222133595286025
ADS,2013-04-30,0.019417388282031687
ADS,2013-04-30,0.019417388282031687
ADS,2013-04-30,0.019417388282031687
ADS,2013-04-30,0.019417388282031687
ADM,2013-04-30,0.019978671791531656
ADM,2013-04-30,0.019978671791531656
ADM,2013-04-30,0.019978671791531656
ADM,2013-04-30,0.019978671791531656
BIIB,2013-04-30,0.022021973853883884
BIIB,2013-04-30,0.022021973853883884
BIIB,2013-04-30,0.022021973853883884
BIIB,2013-04-30,0.022021973853883884
DIS,2013-04-30,0.019761992224897804
DIS,2013-04-30,0.019761992224897804
DIS,2013-04-30,0.019761992224897804
DIS,2013-04-30,0.019761992224897804
KIM,2013-04-30,0.01938241262926514
KIM,2013-04-30,0.01938241262926514
NKE,2013-05-31,0.01947034741975917
NKE,2013-05-31,0.01947034741975917
NKE,2013-05-31,0.01947034741975917
NKE,2013-05-31,0.01947034741975917
AAL,2013-05-31,0.021173085763840294
AAL,2013-05-31,0.021173085763840294
AAL,2013-05-31,0.021173085763840294
AAL,2013-05-31,0.021173085763840294
C,2013-05-31,0.02011634627138826
C,2013-05-31,0.02011634627138826
C,2013-05-31,0.02011634627138826
C,2013-05-31,0.02011634627138826
HD,2013-05-31,0.019197423768241576
HD,2013-05-31,0.019197423768241576
HD,2013-05-31,0.019197423768241576
HD,2013-05-31,0.019197423768241576
AAPL,2013-05-31,0.020377931946205973
AAPL,2013-05-31,0.020377931946205973
AAPL,2013-05-31,0.020377931946205973
AAPL,2013-05-31,0.020377931946205973
HBI,2013-05-31,0.019752582909124124
HBI,2013-05-31,0.019752582909124124
HBI,2013-05-31,0.019752582909124124
HBI,2013-05-31,0.019752582909124124
C,2013-05-31,0.02011634627138826
C,2013-05-31,0.02011634627138826
C,2013-05-31,0.02011634627138826
C,2013-05-31,0.02011634627138826
C,2013-05-31,0.02011634627138826
C,2013-05-31,0.02011634627138826
C,2013-05-31,0.02011634627138826
C,2013-05-31,0.02011634627138826
AAP,2013-05-31,0.019413617318419545
AAP,2013-05-31,0.019413617318419545
AAP,2013-05-31,0.019413617318419545
AAP,2013-05-31,0.019413617318419545
HIG,2013-05-31,0.020060469009129757
HIG,2013-05-31,0.020060469009129757
HIG,2013-05-31,0.020060469009129757
HIG,2013-05-31,0.020060469009129757
HCA,2013-05-31,0.020626715930362714
HCA,2013-05-31,0.020626715930362714
HCA,2013-05-31,0.020626715930362714
HCA,2013-05-31,0.020626715930362714
GWW,2013-05-31,0.01986330057622872
GWW,2013-05-31,0.01986330057622872
GWW,2013-05-31,0.01986330057622872
GWW,2013-05-31,0.01986330057622872
FIS,2013-05-31,0.019430973089046722
FIS,2013-05-31,0.019430973089046722
GPS,2013-06-30,0.02
GPS,2013-06-30,0.02
GPS,2013-06-30,0.02
GPS,2013-06-30,0.02
AAPL,2013-06-30,0.02
AAPL,2013-06-30,0.02
AAPL,2013-06-30,0.02
AAPL,2013-06-30,0.02
AAL,2013-06-30,0.02
AAL,2013-06-30,0.02
AAL,2013-06-30,0.02
AAL,2013-06-30,0.02
C,2013-06-30,0.02
C,2013-06-30,0.02
C,2013-06-30,0.02
C,2013-06-30,0.02
STX,2013-06-30,0.02
STX,2013-06-30,0.02
STX,2013-06-30,0.02
STX,2013-06-30,0.02
MU,2013-06-30,0.02
MU,2013-06-30,0.02
MU,2013-06-30,0.02
MU,2013-06-30,0.02
AAP,2013-06-30,0.02
AAP,2013-06-30,0.02
AAP,2013-06-30,0.02
AAP,2013-06-30,0.02
GPC,2013-06-30,0.02
GPC,2013-06-30,0.02
GPC,2013-06-30,0.02
GPC,2013-06-30,0.02
EA,2013-06-30,0.02
EA,2013-06-30,0.02
